run_id,domain,suite,case_id,case_label,operation,family,library,method,mode,status,skip_reason,comparable,mmap_target,host,time_s,peak_rss_mb,peak_cuda_alloc_mb,throughput,unit,size_mb,n_points,metadata,best_in_family,rank_in_family,lag_ratio,pct_behind
exhaustive_cpu_20260807_013736,fits,fits_io,compressed_rice_1:read_full,compressed_rice_1 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.012645433656871319,293.8203125,,70.8070412200504,MB/s,0.8953857421875,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'rice_1'}",True,1,1.0,0.0
exhaustive_cpu_20260807_013736,fits,fits_io,compressed_rice_1:read_full,compressed_rice_1 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cpu-20260807-013736,,,,,MB/s,0.8953857421875,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'rice_1'}",False,,,
exhaustive_cpu_20260807_013736,fits,fits_io,compressed_rice_1:read_full,compressed_rice_1 [read_full],read_full,smart,fitsio,fitsio_torch,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.012776186689734459,293.8203125,,70.08239343488411,MB/s,0.8953857421875,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'rice_1'}",False,2,1.0103399405991973,1.0339940599197295
exhaustive_cpu_20260807_013736,fits,fits_io,compressed_rice_1:read_full,compressed_rice_1 [read_full],read_full,specialized,torchfits,torchfits_specialized,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.012634222395718098,293.8203125,,70.86987343921996,MB/s,0.8953857421875,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'rice_1'}",True,1,1.0,0.0
exhaustive_cpu_20260807_013736,fits,fits_io,compressed_rice_1:read_full,compressed_rice_1 [read_full],read_full,specialized,astropy,astropy_torch,specialized,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cpu-20260807-013736,,,,,MB/s,0.8953857421875,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'rice_1'}",False,,,
exhaustive_cpu_20260807_013736,fits,fits_io,compressed_rice_1:read_full,compressed_rice_1 [read_full],read_full,specialized,fitsio,fitsio_torch,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.012776186689734459,293.8203125,,70.08239343488411,MB/s,0.8953857421875,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'rice_1'}",False,2,1.011236488449378,1.123648844937808
exhaustive_cpu_20260807_013736,fits,fits_io,compressed_rice_1:read_full,compressed_rice_1 [read_full],read_full,numpy,astropy,astropy,numpy,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.03326271753758192,294.70703125,,26.918598613473097,MB/s,0.8953857421875,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'rice_1'}",False,2,2.631366835258588,163.13668352585879
exhaustive_cpu_20260807_013736,fits,fits_io,compressed_rice_1:read_full,compressed_rice_1 [read_full],read_full,numpy,fitsio,fitsio,numpy,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.01264085154980421,293.8203125,,70.83270764313092,MB/s,0.8953857421875,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'rice_1'}",True,1,1.0,0.0
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_1d:read_full,large_float32_1d [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.0006670309230685234,293.81640625,,5723.496304901155,MB/s,3.8177490234375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",True,1,1.0,0.0
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_1d:read_full,large_float32_1d [read_full],read_full,smart,astropy,astropy_torch,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.0016963174566626549,293.81640625,,2250.6099954595543,MB/s,3.8177490234375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",False,2,2.543086681587615,154.3086681587615
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_1d:read_full,large_float32_1d [read_full],read_full,smart,fitsio,fitsio_torch,smart,OK,fitsio_no_mmap: not comparable under mmap-on,False,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.0012583229690790176,293.81640625,,3033.9977233601307,MB/s,3.8177490234375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",False,,,
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_1d:read_full,large_float32_1d [read_full],read_full,specialized,torchfits,torchfits_specialized,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.0008039018139243126,293.81640625,,4749.024019240416,MB/s,3.8177490234375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",True,1,1.0,0.0
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_1d:read_full,large_float32_1d [read_full],read_full,specialized,astropy,astropy_torch,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.0016963174566626549,293.81640625,,2250.6099954595543,MB/s,3.8177490234375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",False,2,2.110105273157604,111.0105273157604
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_1d:read_full,large_float32_1d [read_full],read_full,specialized,fitsio,fitsio_torch,specialized,OK,fitsio_no_mmap: not comparable under mmap-on,False,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.0012583229690790176,293.81640625,,3033.9977233601307,MB/s,3.8177490234375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",False,,,
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_1d:read_full,large_float32_1d [read_full],read_full,numpy,astropy,astropy,numpy,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.0014923913404345512,293.81640625,,2558.142036877443,MB/s,3.8177490234375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",True,1,1.0,0.0
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_1d:read_full,large_float32_1d [read_full],read_full,numpy,fitsio,fitsio,numpy,OK,fitsio_no_mmap: not comparable under mmap-on,False,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.0011213142424821854,293.81640625,,3404.709294502833,MB/s,3.8177490234375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",False,,,
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_2d:read_full,large_float32_2d [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.003909473307430744,295.859375,,4093.7313641902297,MB/s,16.00433349609375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",True,1,1.0,0.0
exhaustive_cpu_20260807_013736,fits,fits_io,large_float32_2d:read_full,large_float32_2d [read_full],read_full,smart,astropy,astropy_torch,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260807-013736,0.012916134670376778,321.0234375,,1239.0962083106622,MB/s,16.00433349609375,,"{'file_type': 'image', 'data_type': 'image', 'dimensions': '2d', 'compression': 'none'}",False,2,3.303804286328558,230.38042863285582
